audio,text,Pilot Reply,Message Label
/content/99/55/WAVdata/sm2/sm2_04/sm2_04_146.wav,affirm ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm2/sm2_04/sm2_04_154.wav,delta mike echo contact milano one three four decimal five two ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm2/sm2_04/sm2_04_128.wav,delta charlie india november alfa is identified climb to flight level two seven zero ,Climbing to requested flight level.,Climb Instruction
/content/99/55/WAVdata/sm2/sm2_04/sm2_04_123.wav,lufthansa five two one seven is in radar contact ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/sm2/sm2_04/sm2_04_076.wav,confirm three five five ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_018.wav,tag lufthansa three six zero four identified climb flight level two nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_044.wav,britannia three two seven alfa contact rhein one three two decimal four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_198.wav,lufthansa four two one nine contact rhein one three two four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_027.wav,maintain heading three five zero as well radar vectors to nattenheim ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_067.wav,hotel bravo india tango romeo contact rhein one two seven three seven tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_073.wav,golf bravo victor juliett india contact zurich one three three four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_095.wav,merair six nine five two climb now flight level two nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_064.wav,[EMPTY] ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_035.wav,sabena eight three zero contact rhein one two seven three seven tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_177.wav,five six two ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_042.wav,tag saudia one zero six identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_175.wav,alitalia one three five zurich one three four six tschuss ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_179.wav,[EMPTY] ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_077.wav,tag delta india mike echo identified climb flight level two seven zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_002.wav,german air force four one four contact rhein correction zurich one three four six tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_011.wav,tag swissair nine three six zero identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_089.wav,tag tarom three seven four identified turn left heading one two zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_016.wav,swissair eight zero six contact rhein one two seven three seven tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_202.wav,tag sabena eight zero six identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_170.wav,tag lufthansa four five eight two identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_025.wav,tag ~k ~l ~m three four six identified confirm flight level three one zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_109.wav,and tarom three seven four proceed to tango ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_140.wav,@aerovic one zero six one contact zurich frequency one three four six tschuss ,"Switching to the mentioned frequency, thank you.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_087.wav,lufthansa five five zero four inbound to trasadingen ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_053.wav,golf bravo victor juliett india turn right one zero degrees radar vectors trasadingen ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_110.wav,egyptair eight eight four guten tag identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_103.wav,affirm ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_173.wav,alitalia three six nine rate of descent two thousand feet per minute or more ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_048.wav,and hotel tango romeo climb now flight level three five zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_114.wav,tarom three seven four contact rhein frequency one three two four tschuss ,"Switching to the mentioned frequency, thank you.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_007.wav,sobelair two five two one contact rhein one three two decimal four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_201.wav,lufthansa four five eight two climb flight level three hundred ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_189.wav,sunwing five two one four contact zurich one three three four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_039.wav,tag golf bravo victor juliett india identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_154.wav,alitalia four six nine report your heading correction alitalia three six nine report your heading ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_191.wav,delta charlie india november alfa contact zurich one three four six tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_108.wav,tarom three seven four climb flight level three four zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_155.wav,roger turn right heading one three five ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_071.wav,saudia one zero six contact rhein one three two decimal four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_041.wav,hapag lloyd one one two contact rhein one two seven three seven tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_119.wav,roger please reduce to point seven two until advised ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_166.wav,tag lufthansa three five zero eight identified climb flight level two five zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_163.wav,algerie two zero seven three direct to trasadingen now ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_180.wav,that is right aero lloyd five six two but turn right now to the point hotel oscar charlie that's a point in the computer i suggest a right turn ohh it looks very good for the present position ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_111.wav,@aerovic one zero six one report your heading ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_200.wav,lufthansa three five zero eight speed at own convenience contact zurich one three four six tschuss ,"Switching to the mentioned frequency, thank you.",Speed Adjustment
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_012.wav,tag lufthansa three five six six identified climb flight level two nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_151.wav,swissair nine three five nine contact rhein one three two decimal four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_036.wav,lufthansa four seven zero zero climb flight level two nine zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_153.wav,egyptair eight eight four contact rhein one three two decimal four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_054.wav,lufthansa four two zero seven contact rhein one three two four tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_043.wav,lufthansa four two zero seven direct to dinkelsbuhl ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_069.wav,lufthansa five five zero four report your heading ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_046.wav,contact rhein one three four six tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_068.wav,tag lufthansa five five zero four identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_057.wav,alitalia six four seven four contact rhein one two seven three seven tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_122.wav,alitalia two nine one report your mach number ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_185.wav,delta echo charlie descend now flight level three five zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_125.wav,meridiana six nine five two contact zurich one three four six tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_194.wav,roger are you able to cruise with [NONSENSE] point seven five ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_047.wav,tag hotel bravo india tango romeo identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_019.wav,tag britannia three two seven alfa identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_152.wav,[EMPTY] ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_034.wav,tag lufthansa four two zero seven identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_005.wav,sobelair two five two one climb flight level three three zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_050.wav,speedbird one two nine descend flight level three three zero ,"Acknowledged, proceeding as planned.",Speed Adjustment
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_072.wav,lufthansa four two zero nine direct to dinkelsbuhl ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_030.wav,swissair nine three six zero rhein one two seven three seven tschuss ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_061.wav,golf juliett india continue your turn to trasadingen now ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_088.wav,merair six nine five two climb flight level two five zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_186.wav,lufthansa four five eight two climb to flight level two seven zero ,Climbing to requested flight level.,Climb Instruction
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_091.wav,ta= ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_083.wav,meridiana six nine five two guten tag identified continue on current heading i'll call you for higher ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_174.wav,sunwing five two one two contact zurich one three four six tschuss ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_168.wav,tag lufthansa three three three zero identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_075.wav,wrong cross air eight five eight identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_055.wav,hotel tango romeo direct to nattenheim november tango mike ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/sm4/sm4_03/sm4_03_023.wav,berlin five two five five rhein one two seven three seven tschuss ,"Acknowledged, proceeding as planned.",General Information
